SUNITINIB,DINACICLIB,A375,6.5177618516,3
SUNITINIB,ERLOTINIB,A375,18.5022952055,4
SUNITINIB,GELDANAMYCIN,A375,19.7924405355,1
SUNITINIB,LAPATINIB,A375,20.5042270649,2
SUNITINIB,MK-2206,A375,12.95868026985,4
SUNITINIB,MK-4827,A375,6.120265578300001,3
SUNITINIB,MK-5108,A375,12.0067195381,0
SUNITINIB,MK-8776,A375,29.5082454059,2
SUNITINIB,PD325901,A375,22.8854581875,0
SUNITINIB,SN-38,A375,15.0674254759,0
SUNITINIB,SORAFENIB,A375,4.2045733451,4
SUNITINIB,TEMOZOLOMIDE,A375,7.8945919275,1
TEMOZOLOMIDE,AZD1775,A375,14.6564073679,0
TEMOZOLOMIDE,BEZ-235,A375,24.8254176664,1
TEMOZOLOMIDE,BORTEZOMIB,A375,15.1342348754,0
TEMOZOLOMIDE,ERLOTINIB,A375,14.6507385301,4
TEMOZOLOMIDE,LAPATINIB,A375,19.1643905108,0
TEMOZOLOMIDE,MK-2206,A375,8.5891065299,0
TEMOZOLOMIDE,MK-5108,A375,0.0644122815,4
TEMOZOLOMIDE,MK-8669,A375,25.0239660104,0
TEMOZOLOMIDE,MK-8776,A375,18.79996642445,1
TEMOZOLOMIDE,SORAFENIB,A375,11.6028377781,1
TEMOZOLOMIDE,TOPOTECAN,A375,6.1916245636000005,4
TOPOTECAN,BEZ-235,A375,24.1042356238,3
TOPOTECAN,MK-8776,A375,7.2694299838,3
TOPOTECAN,SORAFENIB,A375,0.7787900336,3
VINBLASTINE,GELDANAMYCIN,A375,14.629977555899998,0
VINBLASTINE,LAPATINIB,A375,22.8365859626,4
VINBLASTINE,MK-2206,A375,20.5018631896,0
VINBLASTINE,MK-5108,A375,5.962302455900001,4
VINBLASTINE,MK-8669,A375,6.2537470713,0
VINBLASTINE,MK-8776,A375,10.8978203445,2
VINBLASTINE,SORAFENIB,A375,15.478497333800002,1
VINBLASTINE,SUNITINIB,A375,1.1331448356,3
VINORELBINE,ABT-888,A375,10.3218883659,3
VINORELBINE,MK-8669,A375,7.8824799126,1
VINORELBINE,PD325901,A375,2.205917362,0
VINORELBINE,SORAFENIB,A375,13.1640352302,2
VINORELBINE,SUNITINIB,A375,11.0581777244,3
ZOLINZA,ABT-888,A375,1.1606647741,3
ZOLINZA,AZD1775,A375,21.045055923,4
ZOLINZA,BEZ-235,A375,9.8156582048,2
ZOLINZA,BORTEZOMIB,A375,6.131758098,4
ZOLINZA,ERLOTINIB,A375,12.5621749489,3
ZOLINZA,LAPATINIB,A375,27.9573368096,1
ZOLINZA,MK-2206,A375,7.3160548562,1
ZOLINZA,MK-4827,A375,16.4801263501,2
ZOLINZA,MK-5108,A375,15.536084578,4
ZOLINZA,MK-8669,A375,25.5704425283,1
ZOLINZA,SN-38,A375,17.8049533198,2
ZOLINZA,SORAFENIB,A375,5.7810976178,3
ZOLINZA,SUNITINIB,A375,0.5354938132,1
ZOLINZA,TEMOZOLOMIDE,A375,6.5202759341,3
ZOLINZA,TOPOTECAN,A375,12.4446756341,0
5-FU,ABT-888,A375,-1.1985054379,2
5-FU,BORTEZOMIB,A375,-2.4053347825,3
5-FU,DINACICLIB,A375,-5.4159342011,0
5-FU,MK-4827,A375,-2.1913568907,2
5-FU,PD325901,A375,-1.7928723116999998,1
5-FU,TEMOZOLOMIDE,A375,-15.9833359407,4
ABT-888,OXALIPLATIN,A375,-9.9987753767,3
ABT-888,TOPOTECAN,A375,-30.0524213249,0
AZD1775,OXALIPLATIN,A375,-1.3741975562,2
AZD1775,TOPOTECAN,A375,-3.3861477696,3
BORTEZOMIB,DINACICLIB,A375,-9.0217212589,0
BORTEZOMIB,MK-8669,A375,-23.3265933204,0
BORTEZOMIB,OXALIPLATIN,A375,-14.3968790093,3
BORTEZOMIB,SORAFENIB,A375,-1.5107916969,1
BORTEZOMIB,TOPOTECAN,A375,-52.7833151416,3
CARBOPLATIN,L778123,A375,-2.3019537329,3
CARBOPLATIN,SORAFENIB,A375,-7.882448899299999,4
CARBOPLATIN,TEMOZOLOMIDE,A375,-20.9191952213,1
CYCLOPHOSPHAMIDE,DASATINIB,A375,-7.039252512999999,2
CYCLOPHOSPHAMIDE,ERLOTINIB,A375,-4.2310484029,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,A375,-8.5901180034,1
CYCLOPHOSPHAMIDE,LAPATINIB,A375,-10.0421377916,2
CYCLOPHOSPHAMIDE,MK-4827,A375,-1.3281212222,2
CYCLOPHOSPHAMIDE,PD325901,A375,-2.1504430519,2
DASATINIB,OXALIPLATIN,A375,-13.4034577863,1
DASATINIB,TOPOTECAN,A375,-2.776096294,2
DEXAMETHASONE,ABT-888,A375,-0.5252816811,1
DEXAMETHASONE,ERLOTINIB,A375,-1.7708371853,0
DEXAMETHASONE,LAPATINIB,A375,-5.107578959,0
DEXAMETHASONE,MK-4827,A375,-2.1087745728,3
DEXAMETHASONE,TEMOZOLOMIDE,A375,-1.5948956105,2
DOXORUBICIN,BORTEZOMIB,A375,-12.5249667928,4
DOXORUBICIN,DINACICLIB,A375,-8.5742669617,4
DOXORUBICIN,ERLOTINIB,A375,-5.409191441900001,0
DOXORUBICIN,GELDANAMYCIN,A375,-6.025828119,2
DOXORUBICIN,MK-4827,A375,-4.1413018168,2
DOXORUBICIN,MK-5108,A375,-5.0464131469,2
DOXORUBICIN,SORAFENIB,A375,-46.046241357700005,4
DOXORUBICIN,SUNITINIB,A375,-31.965884845300003,3
DOXORUBICIN,TEMOZOLOMIDE,A375,-5.9171228747,1
ERLOTINIB,ABT-888,A375,-1.8874765729,1
ERLOTINIB,OXALIPLATIN,A375,-4.012613437,1
ETOPOSIDE,BORTEZOMIB,A375,-9.8287409816,2
ETOPOSIDE,DINACICLIB,A375,-122.7718051685,1
ETOPOSIDE,MK-8776,A375,-65.0801571608,1
ETOPOSIDE,SORAFENIB,A375,-3.8426771638,1
ETOPOSIDE,TEMOZOLOMIDE,A375,-87.480202801,4
ETOPOSIDE,ZOLINZA,A375,-71.1850517196,0
GELDANAMYCIN,OXALIPLATIN,A375,-8.069874152999999,0
GELDANAMYCIN,TOPOTECAN,A375,-16.3920221971,1
GEMCITABINE,ABT-888,A375,-20.5187320459,3
GEMCITABINE,BEZ-235,A375,-4.510938713,3
GEMCITABINE,BORTEZOMIB,A375,-13.7518746404,4
GEMCITABINE,DASATINIB,A375,-16.4354982328,0
GEMCITABINE,DINACICLIB,A375,-11.2472426806,2
GEMCITABINE,ERLOTINIB,A375,-25.1744282286,2
GEMCITABINE,GELDANAMYCIN,A375,-22.4023934909,0
GEMCITABINE,LAPATINIB,A375,-33.9907141387,3
GEMCITABINE,MK-2206,A375,-11.4558260979,3
GEMCITABINE,MK-4827,A375,-22.046341437,1
GEMCITABINE,MK-5108,A375,-12.0737533729,3
GEMCITABINE,MK-8669,A375,-9.1699201342,0
GEMCITABINE,PD325901,A375,-16.6206019929,4
GEMCITABINE,SORAFENIB,A375,-9.5694707419,4
GEMCITABINE,SUNITINIB,A375,-8.2076214079,4
GEMCITABINE,TEMOZOLOMIDE,A375,-28.1062308423,0
L778123,GEMCITABINE,A375,-10.2801831389,3
L778123,TOPOTECAN,A375,-36.3170666641,1
LAPATINIB,ABT-888,A375,-6.035658690599999,2
LAPATINIB,DASATINIB,A375,-13.9892056993,1
LAPATINIB,ERLOTINIB,A375,-3.2043591261,4
LAPATINIB,OXALIPLATIN,A375,-11.825637876400002,4
LAPATINIB,TOPOTECAN,A375,-1.7659352122,3
METFORMIN,ABT-888,A375,-9.0928468601,4
METFORMIN,DASATINIB,A375,-5.2608855058,3
METFORMIN,GELDANAMYCIN,A375,-3.0024096802,0
METFORMIN,LAPATINIB,A375,-5.629217862000001,0
METFORMIN,MK-8776,A375,-1.4168165738,2
METFORMIN,TEMOZOLOMIDE,A375,-3.7947620517,3
METHOTREXATE,ABT-888,A375,-7.5512233528,0
METHOTREXATE,BEZ-235,A375,-25.6186202089,4
METHOTREXATE,BORTEZOMIB,A375,-16.8954985307,0
METHOTREXATE,DASATINIB,A375,-11.0788722201,3
METHOTREXATE,GELDANAMYCIN,A375,-3.5016084764,2
METHOTREXATE,L778123,A375,-7.651290566699999,1
METHOTREXATE,MK-4827,A375,-10.4012212831,1
METHOTREXATE,MK-5108,A375,-0.7851476211,2
METHOTREXATE,MK-8669,A375,-15.5654395471,3
METHOTREXATE,PD325901,A375,-6.6318394463,1
METHOTREXATE,SORAFENIB,A375,-5.534227218300001,1
METHOTREXATE,SUNITINIB,A375,-11.796620175,2
METHOTREXATE,TEMOZOLOMIDE,A375,-16.0572394313,4
METHOTREXATE,ZOLINZA,A375,-28.8552405589,3
MITOMYCINE,BORTEZOMIB,A375,-1.3542061697,3
MITOMYCINE,ERLOTINIB,A375,-24.3225182619,4
MITOMYCINE,GELDANAMYCIN,A375,-1.5962432575,3
MITOMYCINE,L778123,A375,-8.4978084632,0
MITOMYCINE,MK-5108,A375,-6.786061553400001,1
MITOMYCINE,SORAFENIB,A375,-12.1363919987,0
MITOMYCINE,TEMOZOLOMIDE,A375,-5.3641000522,4
MK-2206,OXALIPLATIN,A375,-17.8254914022,1
MK-4541,ABT-888,A375,-2.9319198711000003,2
MK-4541,DASATINIB,A375,-14.1338154357,4
MK-4541,DOXORUBICIN,A375,-0.3273622926,1
MK-4541,ETOPOSIDE,A375,-62.8343760621,0
MK-4541,GEMCITABINE,A375,-23.8753310154,2
MK-4541,LAPATINIB,A375,-2.711411405,0
MK-4541,METFORMIN,A375,-8.6056671444,3
MK-4541,METHOTREXATE,A375,-4.840496388,1
MK-4541,MITOMYCINE,A375,-3.2960799481,0
MK-4541,MK-2206,A375,-14.1200179758,4
MK-4541,MK-4827,A375,-11.710291713399998,3
MK-4541,OXALIPLATIN,A375,-20.4393252253,3
MK-4541,TEMOZOLOMIDE,A375,-8.7906431187,4
MK-4541,TOPOTECAN,A375,-0.5676080311999999,4
MK-4541,VINBLASTINE,A375,-18.743756042,2
MK-4541,ZOLINZA,A375,-0.726728037,2
MK-4827,ABT-888,A375,-20.2568034614,3
MK-4827,BORTEZOMIB,A375,-22.3901154551,4
MK-4827,DINACICLIB,A375,-12.7571058904,4
MK-4827,GELDANAMYCIN,A375,-23.7286425554,1
MK-4827,OXALIPLATIN,A375,-13.1240341572,0
MK-4827,PD325901,A375,-0.7736426448,2
MK-5108,GELDANAMYCIN,A375,-4.3408131065,1
MK-5108,OXALIPLATIN,A375,-5.3303773886000005,4
MK-8669,OXALIPLATIN,A375,-4.2076266906,3
MRK-003,CARBOPLATIN,A375,-5.6784330723,2
MRK-003,CYCLOPHOSPHAMIDE,A375,-3.254770439,1
MRK-003,GEMCITABINE,A375,-16.0102755084,0
MRK-003,OXALIPLATIN,A375,-18.0042065573,2
OXALIPLATIN,DINACICLIB,A375,-12.0488402254,1
OXALIPLATIN,SORAFENIB,A375,-11.9134807395,0
PACLITAXEL,BORTEZOMIB,A375,-18.5657401954,0
PACLITAXEL,GELDANAMYCIN,A375,-4.0699166065,4
PACLITAXEL,MK-4827,A375,-0.1024706329,1
PACLITAXEL,ZOLINZA,A375,-9.3368852884,3
PD325901,DINACICLIB,A375,-3.6096124005,4
PD325901,OXALIPLATIN,A375,-13.8074001153,0
PD325901,TOPOTECAN,A375,-25.9669107875,3
SUNITINIB,BORTEZOMIB,A375,-1.2884828423,3
SUNITINIB,OXALIPLATIN,A375,-5.7538857117,0
SUNITINIB,TOPOTECAN,A375,-9.1621080003,1
TEMOZOLOMIDE,DASATINIB,A375,-1.9176164743,3
TEMOZOLOMIDE,DINACICLIB,A375,-4.0301246736000005,0
TEMOZOLOMIDE,GELDANAMYCIN,A375,-6.3277035604,1
TEMOZOLOMIDE,OXALIPLATIN,A375,-3.5766784692,0
TEMOZOLOMIDE,PD325901,A375,-0.4775523234,1
TEMOZOLOMIDE,SN-38,A375,-5.0019935984,1
TOPOTECAN,DINACICLIB,A375,-6.7150528876,0
VINBLASTINE,ABT-888,A375,-33.6618807801,4
VINBLASTINE,AZD1775,A375,-5.4921152172,4
VINBLASTINE,BORTEZOMIB,A375,-10.8968315003,2
VINBLASTINE,DASATINIB,A375,-6.2272973281,2
VINBLASTINE,DINACICLIB,A375,-3.7906687175,2
VINBLASTINE,MK-4827,A375,-18.9638841165,1
VINBLASTINE,PD325901,A375,-1.7319669662,4
VINBLASTINE,TEMOZOLOMIDE,A375,-48.270944612600005,4
VINBLASTINE,ZOLINZA,A375,-31.3151973374,4
VINORELBINE,AZD1775,A375,-2.0464460091,2
VINORELBINE,BORTEZOMIB,A375,-9.5987529462,0
VINORELBINE,DINACICLIB,A375,-123.0291403972,0
VINORELBINE,MK-4827,A375,-15.7736201034,3
VINORELBINE,MK-5108,A375,-15.5520756285,2
VINORELBINE,TEMOZOLOMIDE,A375,-87.06908880290001,3
VINORELBINE,ZOLINZA,A375,-27.3184479828,4
ZOLINZA,DASATINIB,A375,-11.3083016229,2
ZOLINZA,DINACICLIB,A375,-30.0376117606,3
ZOLINZA,GELDANAMYCIN,A375,-33.8555009069,4
ZOLINZA,GEMCITABINE,A375,-4.181895384100001,2
ZOLINZA,OXALIPLATIN,A375,-10.1263939571,4
ZOLINZA,PD325901,A375,-33.4269214584,1
5-FU,MK-8776,A427,37.926762591700005,2
AZD1775,DASATINIB,A427,39.57408251415,0
AZD1775,MK-8776,A427,67.36023190610001,4
BEZ-235,MK-8776,A427,36.4692290867,2
CARBOPLATIN,DASATINIB,A427,32.284924913400005,3
DASATINIB,BEZ-235,A427,73.6337576115,4
DASATINIB,MK-8669,A427,48.6036918649,3
DASATINIB,MK-8776,A427,78.39036701755,1
DASATINIB,TOPOTECAN,A427,57.6444936961,3
ERLOTINIB,DASATINIB,A427,67.0285235925,2
ERLOTINIB,MK-8669,A427,32.5027113785,0
GEMCITABINE,MK-8776,A427,47.8569197881,2
L778123,BEZ-235,A427,34.3008476041,4
L778123,DASATINIB,A427,46.5029348878,4
L778123,GELDANAMYCIN,A427,30.8375720377,3
L778123,MK-2206,A427,33.542847325,2
L778123,MK-5108,A427,31.116623413600003,4
L778123,MK-8669,A427,34.65111262805,3
MITOMYCINE,DASATINIB,A427,48.6458209544,1
MK-2206,BEZ-235,A427,56.3844843322,2
MK-2206,DASATINIB,A427,32.0398624787,1
MK-2206,MK-8669,A427,47.4316163482,4
MK-2206,PD325901,A427,43.3941411813,1
MK-2206,TOPOTECAN,A427,31.937152436,4
MK-4541,MK-8669,A427,42.7371274312,3
MK-4827,MK-8669,A427,33.201222101,2
MK-5108,DASATINIB,A427,43.5085694692,0
MK-8669,BEZ-235,A427,60.8070006736,3
MK-8669,MK-8776,A427,31.2710519802,1
MRK-003,BEZ-235,A427,32.2347205087,3
MRK-003,DASATINIB,A427,47.88024928310001,1
PACLITAXEL,DASATINIB,A427,34.8923172952,2
PD325901,BEZ-235,A427,56.2979443611,4
PD325901,DASATINIB,A427,50.60409502939999,3
PD325901,TOPOTECAN,A427,30.540301007800004,1
SUNITINIB,BEZ-235,A427,31.4776746662,2
SUNITINIB,DASATINIB,A427,30.7554892349,2
TEMOZOLOMIDE,AZD1775,A427,49.380109301800005,0
TEMOZOLOMIDE,BEZ-235,A427,51.584493594,0
TEMOZOLOMIDE,DASATINIB,A427,75.3905403425,4
TEMOZOLOMIDE,ERLOTINIB,A427,33.2256381245,0
TEMOZOLOMIDE,GELDANAMYCIN,A427,34.0866924767,1
TEMOZOLOMIDE,MK-2206,A427,30.4535238552,0
TEMOZOLOMIDE,MK-4827,A427,45.5824430364,1
TEMOZOLOMIDE,MK-5108,A427,30.887201817,0
TEMOZOLOMIDE,MK-8669,A427,38.8998530334,1
TEMOZOLOMIDE,MK-8776,A427,91.0608137969,0
TEMOZOLOMIDE,PD325901,A427,43.1925711501,0
TOPOTECAN,BEZ-235,A427,37.8646467742,1
VINBLASTINE,L778123,A427,46.0676658351,4
VINORELBINE,DASATINIB,A427,39.3716201845,3
5-FU,ABT-888,A427,2.5956844375,1
5-FU,AZD1775,A427,7.4940610975,3
5-FU,BEZ-235,A427,8.8428112257,2
5-FU,DASATINIB,A427,28.3480845129,1
5-FU,ERLOTINIB,A427,18.4292581557,1
5-FU,GELDANAMYCIN,A427,3.5967980366,1
5-FU,L778123,A427,12.3277489383,4
5-FU,MK-2206,A427,14.1170997404,2
5-FU,MK-4827,A427,7.285223049400001,1
5-FU,MK-5108,A427,3.5350283439,3
5-FU,MK-8669,A427,20.6278648172,3
5-FU,PD325901,A427,16.5185276264,4
5-FU,SORAFENIB,A427,2.8662195695,0
5-FU,SUNITINIB,A427,8.2107055043,0
5-FU,TEMOZOLOMIDE,A427,18.3610194111,4
ABT-888,BEZ-235,A427,14.1678283427,1
ABT-888,DINACICLIB,A427,4.7003961752,4
ABT-888,GELDANAMYCIN,A427,7.5162366622,4
ABT-888,MK-8669,A427,0.8055995803,3
ABT-888,SN-38,A427,9.8564960698,1
ABT-888,SORAFENIB,A427,11.9317049986,2
AZD1775,BEZ-235,A427,16.0138980264,3
AZD1775,MK-2206,A427,18.3672085251,0
AZD1775,MK-4827,A427,7.9765357786,2
AZD1775,MK-8669,A427,28.1687064192,0
AZD1775,OXALIPLATIN,A427,1.7850808544,3
AZD1775,PD325901,A427,21.856263930300003,2
AZD1775,SN-38,A427,0.663149514,3
AZD1775,SORAFENIB,A427,4.3240409632,1
AZD1775,TOPOTECAN,A427,11.3098076618,3
BEZ-235,DINACICLIB,A427,14.1633299476,2
BEZ-235,OXALIPLATIN,A427,6.4009883613,3
BEZ-235,SN-38,A427,9.6644181668,4
BEZ-235,SORAFENIB,A427,20.9328760301,0
BORTEZOMIB,BEZ-235,A427,0.7876948449,0
BORTEZOMIB,DASATINIB,A427,15.3285354475,3
BORTEZOMIB,GELDANAMYCIN,A427,1.0947212322,0
CARBOPLATIN,AZD1775,A427,2.4050431971,4
CARBOPLATIN,BEZ-235,A427,15.6351920195,1
CARBOPLATIN,ERLOTINIB,A427,0.9803958931,2
CARBOPLATIN,L778123,A427,8.8903020397,3
CARBOPLATIN,MK-2206,A427,9.1722720345,3
CARBOPLATIN,MK-8669,A427,25.1939816712,1
CARBOPLATIN,MK-8776,A427,4.1802590744,4
CARBOPLATIN,SUNITINIB,A427,6.257997178099999,2
CYCLOPHOSPHAMIDE,AZD1775,A427,4.3783281562,1
CYCLOPHOSPHAMIDE,BEZ-235,A427,6.8435760302,4
CYCLOPHOSPHAMIDE,DASATINIB,A427,17.46960422,4
CYCLOPHOSPHAMIDE,DINACICLIB,A427,6.4099319682,2
CYCLOPHOSPHAMIDE,ERLOTINIB,A427,0.6336468358,4
CYCLOPHOSPHAMIDE,L778123,A427,4.8839129775,1
CYCLOPHOSPHAMIDE,MK-2206,A427,4.6718742884,4
CYCLOPHOSPHAMIDE,MK-5108,A427,7.4158459105,0
CYCLOPHOSPHAMIDE,MK-8669,A427,22.793096953800003,2
CYCLOPHOSPHAMIDE,SORAFENIB,A427,4.910622428,1
CYCLOPHOSPHAMIDE,SUNITINIB,A427,3.4601463142,0
DASATINIB,ABT-888,A427,27.526456625700003,1
DASATINIB,DINACICLIB,A427,16.964241374700002,2
DASATINIB,GELDANAMYCIN,A427,28.0045111205,0
DASATINIB,OXALIPLATIN,A427,14.3108429798,2
DASATINIB,SN-38,A427,28.1954615418,0
DASATINIB,SORAFENIB,A427,27.8530400741,3
DEXAMETHASONE,AZD1775,A427,7.0675192948,4
DEXAMETHASONE,BEZ-235,A427,3.3336003644,0
DEXAMETHASONE,BORTEZOMIB,A427,6.1325345963,2
DEXAMETHASONE,DASATINIB,A427,0.3863934638,3
DEXAMETHASONE,DINACICLIB,A427,8.232042313,1
DEXAMETHASONE,GELDANAMYCIN,A427,4.7441009172,2
DEXAMETHASONE,L778123,A427,9.7565112713,2
DEXAMETHASONE,MK-2206,A427,3.459132907,2
DEXAMETHASONE,MK-8669,A427,17.7718057043,2
DEXAMETHASONE,SORAFENIB,A427,5.5084525752,1
DEXAMETHASONE,SUNITINIB,A427,1.4619406780000002,2
DINACICLIB,MK-8776,A427,3.3196161254,3
DOXORUBICIN,ABT-888,A427,1.9172708239,4
DOXORUBICIN,BEZ-235,A427,9.8429737681,0
DOXORUBICIN,DASATINIB,A427,27.8979594583,1
DOXORUBICIN,GELDANAMYCIN,A427,6.768885512200001,2
DOXORUBICIN,MK-2206,A427,10.8192428756,3
DOXORUBICIN,MK-8669,A427,11.255856839100002,4
DOXORUBICIN,PD325901,A427,7.3081421945,0
DOXORUBICIN,SUNITINIB,A427,0.299031611,1
DOXORUBICIN,TEMOZOLOMIDE,A427,2.4989580552,2
ERLOTINIB,BEZ-235,A427,24.8204638666,4
ERLOTINIB,MK-8776,A427,14.760476211,0
ERLOTINIB,PD325901,A427,0.256406332,1
ERLOTINIB,SN-38,A427,3.6075318723,2
ERLOTINIB,SORAFENIB,A427,10.4341015327,1
ERLOTINIB,TOPOTECAN,A427,26.2734919934,0
ETOPOSIDE,BEZ-235,A427,9.1946458861,4
ETOPOSIDE,DASATINIB,A427,29.6007759244,0
ETOPOSIDE,ERLOTINIB,A427,9.9074658077,4
ETOPOSIDE,GELDANAMYCIN,A427,5.4890524962,1
ETOPOSIDE,MK-2206,A427,24.892298400900003,1
ETOPOSIDE,MK-8669,A427,3.027931597,4
ETOPOSIDE,MK-8776,A427,0.5485767386,1
ETOPOSIDE,PD325901,A427,10.5063584526,0
ETOPOSIDE,SORAFENIB,A427,2.1840619368,3
ETOPOSIDE,SUNITINIB,A427,9.5897829983,3
ETOPOSIDE,TEMOZOLOMIDE,A427,6.6758841992,4
GELDANAMYCIN,BEZ-235,A427,16.8220879195,1
GELDANAMYCIN,DINACICLIB,A427,3.1829536222000003,3
GELDANAMYCIN,MK-8776,A427,23.0375795535,4
GELDANAMYCIN,OXALIPLATIN,A427,2.3741710435,4
GELDANAMYCIN,SN-38,A427,12.3211190989,0
GELDANAMYCIN,SORAFENIB,A427,4.6669166134,0
GELDANAMYCIN,TOPOTECAN,A427,21.6518652461,1
GEMCITABINE,ABT-888,A427,1.8767545868,3
GEMCITABINE,AZD1775,A427,4.03092559365,3
GEMCITABINE,BEZ-235,A427,16.817180270599998,0
GEMCITABINE,DASATINIB,A427,24.839903286,4
GEMCITABINE,ERLOTINIB,A427,6.665375205599999,1
GEMCITABINE,GELDANAMYCIN,A427,7.4709856297,2
GEMCITABINE,MK-2206,A427,13.6948573,2
GEMCITABINE,MK-8669,A427,8.3565683531,1
GEMCITABINE,PD325901,A427,17.9647359535,4
GEMCITABINE,SUNITINIB,A427,0.7889416965999999,0
GEMCITABINE,TEMOZOLOMIDE,A427,4.0822381355,1
L778123,ABT-888,A427,13.130361541,4
L778123,BORTEZOMIB,A427,5.0199434953,2
L778123,DINACICLIB,A427,9.6634668625,2
L778123,ERLOTINIB,A427,12.8097564331,2
L778123,GEMCITABINE,A427,1.3854475186,2
L778123,LAPATINIB,A427,7.6266694518,1
L778123,MK-4827,A427,13.3122723797,4
L778123,MK-8776,A427,10.8973495093,0
L778123,OXALIPLATIN,A427,3.1421118296,4
L778123,PD325901,A427,23.7544085977,3
L778123,SN-38,A427,24.0220723421,0
L778123,SORAFENIB,A427,11.4219116643,0
L778123,SUNITINIB,A427,18.3702477307,0
L778123,TEMOZOLOMIDE,A427,24.7978424665,0
L778123,TOPOTECAN,A427,23.6643428671,4
L778123,VINORELBINE,A427,7.471599265499999,0
LAPATINIB,BEZ-235,A427,15.443555108,4
LAPATINIB,DASATINIB,A427,23.0666145972,3
LAPATINIB,PD325901,A427,11.3511995955,0
LAPATINIB,SORAFENIB,A427,9.3271338142,0
LAPATINIB,TOPOTECAN,A427,2.6517033381,3
METFORMIN,AZD1775,A427,4.8782248959,1
METFORMIN,BEZ-235,A427,10.578200389,3
METFORMIN,DASATINIB,A427,25.8835472217,3
METFORMIN,DINACICLIB,A427,7.464712874299999,1
METFORMIN,GELDANAMYCIN,A427,1.4855958417,2
METFORMIN,L778123,A427,6.3003709838,2
METFORMIN,MK-2206,A427,1.4697923888,4
METFORMIN,MK-8669,A427,10.9247359977,4
METFORMIN,SORAFENIB,A427,7.4736850913,3
METFORMIN,SUNITINIB,A427,8.0655509597,0
METHOTREXATE,ABT-888,A427,9.5149302041,4
METHOTREXATE,DASATINIB,A427,6.637118174099999,4
METHOTREXATE,ERLOTINIB,A427,13.4862187225,0
METHOTREXATE,L778123,A427,10.772329697,0
METHOTREXATE,LAPATINIB,A427,7.1652064359,1
METHOTREXATE,MK-2206,A427,20.7989077504,1
METHOTREXATE,MK-4827,A427,16.4774496152,0
METHOTREXATE,MK-5108,A427,0.0758026530999999,2
METHOTREXATE,MK-8669,A427,21.9632340635,0
METHOTREXATE,MK-8776,A427,2.7724770643000003,4
METHOTREXATE,PD325901,A427,11.4858557996,2
MITOMYCINE,AZD1775,A427,7.5460151193,3
MITOMYCINE,BEZ-235,A427,25.5181781671,1
MITOMYCINE,DINACICLIB,A427,4.6281862062,2
MITOMYCINE,GELDANAMYCIN,A427,4.7771536969,2
MITOMYCINE,MK-2206,A427,19.8543013455,4
MITOMYCINE,MK-4827,A427,5.951634527,2
MITOMYCINE,MK-8669,A427,23.7780583375,3
MITOMYCINE,MK-8776,A427,21.1563336262,0
MITOMYCINE,PD325901,A427,9.1648839608,0
MITOMYCINE,SUNITINIB,A427,5.9635994832,3
MITOMYCINE,TEMOZOLOMIDE,A427,6.3604739389,3
MK-2206,ABT-888,A427,3.9748620642,1
MK-2206,DINACICLIB,A427,7.659842970800001,4
MK-2206,ERLOTINIB,A427,8.31257130675,1
MK-2206,GELDANAMYCIN,A427,13.6751654127,4
MK-2206,MK-8776,A427,5.4430723507000005,4
MK-2206,SN-38,A427,12.9485331865,2
MK-2206,SORAFENIB,A427,25.3849631386,1
MK-4541,5-FU,A427,10.5736604719,3
MK-4541,ABT-888,A427,7.3815316653,2
MK-4541,AZD1775,A427,18.0233806715,2
MK-4541,BEZ-235,A427,23.1419798844,4
MK-4541,BORTEZOMIB,A427,18.2257515027,4
MK-4541,CARBOPLATIN,A427,15.6192562677,0
MK-4541,CYCLOPHOSPHAMIDE,A427,1.8241177834,2
MK-4541,DASATINIB,A427,26.4501737419,4
MK-4541,DEXAMETHASONE,A427,9.2692831261,4
MK-4541,DINACICLIB,A427,10.3793791678,3
MK-4541,DOXORUBICIN,A427,7.2777893007,2
MK-4541,ERLOTINIB,A427,8.0142836914,3
MK-4541,GELDANAMYCIN,A427,9.5952328855,1
MK-4541,GEMCITABINE,A427,0.4767429424,3
MK-4541,L778123,A427,22.9152383921,2
MK-4541,METHOTREXATE,A427,21.4746084216,1
MK-4541,MRK-003,A427,20.7594932816,4
MK-4541,OXALIPLATIN,A427,0.8733035817,1
MK-4541,PD325901,A427,12.325524975,3
MK-4541,SN-38,A427,3.4036027905,0
MK-4541,SORAFENIB,A427,8.2703809414,1
MK-4541,SUNITINIB,A427,6.133953325299999,3
MK-4541,TOPOTECAN,A427,14.689473089200002,2
MK-4827,BEZ-235,A427,16.191117517000002,3
MK-4827,DASATINIB,A427,20.3377484185,2
MK-4827,GELDANAMYCIN,A427,3.5153673951,3
MK-4827,MK-2206,A427,27.4896247443,2
MK-4827,SN-38,A427,15.5562826039,4
MK-4827,SORAFENIB,A427,9.4117247043,2
MK-4827,TOPOTECAN,A427,8.899885683099999,1
MK-5108,ABT-888,A427,4.4094724602,2
MK-5108,BEZ-235,A427,11.969405017,0
MK-5108,ERLOTINIB,A427,7.9530182945,0
MK-5108,GELDANAMYCIN,A427,18.4675788639,0
MK-5108,MK-2206,A427,9.2716838275,1
MK-5108,MK-4827,A427,19.677904581,3
MK-5108,MK-8669,A427,20.5750086483,0
MK-5108,MK-8776,A427,6.89479977,4
